College of Optometry-DOPT-Second Year,COLLEGE,College of Optometry,DOPT,Second Year,SY2324,1st Semester,College of Optometry,Regular Classroom,,OPT 007,Physiologic & Visual Optics 1,LAB 25,2,1,,3,2,3,,5,50,25,,63,1,2,,13,13,,1,3,,3.0,9.0,,12,DOPT-Second Year-1st Semester-OPT 007,,,,33,,Big class treated as 1.5 crediting,2,DOPT-2,,68,92,117,151,194,249,283,326,369,411,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Second Year,COLLEGE,College of Optometry,DOPT,Second Year,SY2324,1st Semester,College of Optometry,Regular Classroom,Ophthalmic Optics,OPT 005,Theoretical @ Geometric Optics 2,LAB 25,2,1,,3,2,3,,5,50,25,,63,1,2,,13,13,,1,3,,3.0,9.0,,12,DOPT-Second Year-1st Semester-OPT 005,,,,34,,Big class treated as 1.5 crediting,2,DOPT-2,,68,92,117,151,194,249,283,326,369,411,,Lecture,Laboratory,,Regular Classroom,Ophthalmic Optics,College of Optometry
College of Optometry-DOPT-Second Year,COLLEGE,College of Optometry,DOPT,Second Year,SY2324,1st Semester,College of Arts and Sciences,Regular Classroom,,GEN 006,Ethics,,3,,,3,3,,,3,50,,,63,1,,,13,,,1,,,3,,,3,DOPT-Second Year-1st Semester-GEN 006,,,,30,,,2,DOPT-2,,68,92,117,151,194,249,283,326,369,411,,Lecture,,,Regular Classroom,,College of Arts and Sciences
College of Optometry-DOPT-Second Year,COLLEGE,College of Optometry,DOPT,Second Year,SY2324,2nd Semester,College of Medical Technology,Regular Classroom,,HES 032,Microbiology and Parasitology,LAB 25,3,2,,5,3,6,,9,50,25,,58,1,2,,8,8,,1,2,,4.5,15,,19.5,DOPT-Second Year-2nd Semester-HES 032,,,,,,2 sections only but will have +.50,2,DOPT-2,,,,,,,,,,,,,Lecture,Laboratory,,Regular Classroom,,College of Medical Technology
College of Optometry-DOPT-Second Year,COLLEGE,College of Optometry,DOPT,Second Year,SY2324,2nd Semester,College of Optometry,Regular Classroom,,OPT 010,Ocular Anatomy & Physiology,LAB 25,3,1,,4,3,3,,6,50,25,,58,1,2,,8,8,,1,3,,4.5,9.0,,14,DOPT-Second Year-2nd Semester-OPT 010,,,,,,Big class treated as 1.5 crediting,2,DOPT-2,,,,,,,,,,,,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Second Year,COLLEGE,College of Optometry,DOPT,Second Year,SY2324,2nd Semester,College of Optometry,Regular Classroom,,OPT 011,Physiological Optics 2,LAB 25,2,1,,3,2,3,,5,50,25,,58,1,2,,8,8,,1,3,,3.0,9.0,,12,DOPT-Second Year-2nd Semester-OPT 011,,,,,,Big class treated as 1.5 crediting,2,DOPT-2,,,,,,,,,,,,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Second Year,COLLEGE,College of Optometry,DOPT,Second Year,SY2324,2nd Semester,College of Optometry,Regular Classroom,,OPT 013,Practical and Mechanical Optics 2,LAB 25,2,1,,3,2,3,,5,50,25,,58,1,2,,8,8,,1,3,,3.0,9.0,,12,DOPT-Second Year-2nd Semester-OPT 013,,,,,,Big class treated as 1.5 crediting,2,DOPT-2,,,,,,,,,,,,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Second Year,COLLEGE,College of Optometry,DOPT,Second Year,SY2324,2nd Semester,College of Rehabilitative Sciences,Regular Classroom,,PED 033,Physical Activities Toward Health and Fitness (PATHFit 4): Team Sports,,2,,,2,2,,,2,50,,,58,1,,,8,,,1,,,2,,,2,DOPT-Second Year-2nd Semester-PED 033,,,,,,,2,DOPT-2,,,,,,,,,,,,,Lecture,,,Regular Classroom,,College of Rehabilitative Sciences
College of Optometry-DOPT-Second Year,COLLEGE,College of Optometry,DOPT,Second Year,SY2324,2nd Semester,College of Optometry,Regular Classroom,,SSP 006,Student Success Program 2,,1,,,1,1,,,1,50,,,58,1,,,8,,,1,,,1.5,,,2,DOPT-Second Year-2nd Semester-SSP 006,,,,,,Big class treated as 1.5 crediting,2,DOPT-2,,,,,,,,,,,,,Lecture,,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Second Year,COLLEGE,College of Optometry,DOPT,Second Year,SY2324,2nd Semester,College of Optometry,Regular Classroom,,MAT 089,Biostatistics,,3,,,3,3,,,3,50,,,58,1,,,8,,,1,,,4.5,,,5,DOPT-Second Year-2nd Semester-MAT 089,,,,,,Big class treated as 1.5 crediting,2,DOPT-2,,,,,,,,,,,,,Lecture,,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Second Year,COLLEGE,College of Optometry,DOPT,Second Year,SY2324,2nd Semester,College of Arts and Sciences,Regular Classroom,,BAM 006,Business Communication,,3,,,3,3,,,3,50,,,58,1,,,8,,,1,,,3,,,3,DOPT-Second Year-2nd Semester-BAM 006,,,,,,,2,DOPT-2,,,,,,,,,,,,,Lecture,,,Regular Classroom,,College of Arts and Sciences
College of Optometry-DOPT-Third Year,COLLEGE,College of Optometry,DOPT,Third Year,SY1819,1st Semester,College of Pharmacy,Regular Classroom,,HES 033,General Pharmacology,,3,,,3,3,,,3,50,,,64,1,,,14,,,1,,,5,,,5,DOPT-Third Year-1st Semester-HES 033,,,,52,,Big class treated as 1.5 crediting,3,DOPT-3,,64,62,83,106,136,176,226,256,295,334,,Lecture,,,Regular Classroom,,College of Pharmacy
College of Optometry-DOPT-Third Year,COLLEGE,College of Optometry,DOPT,Third Year,SY1819,1st Semester,College of Optometry,Regular Classroom,,OPT 015,Clinical Refraction,LAB 25,2,2,,4,2,6,,8,50,25,,64,1,2,,14,14,,1,3,,3.0,18.0,,21,DOPT-Third Year-1st Semester-OPT 015,,,,52,,Big class treated as 1.5 crediting,3,DOPT-3,,64,62,83,106,136,176,226,256,295,334,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Third Year,COLLEGE,College of Optometry,DOPT,Third Year,SY1819,1st Semester,College of Optometry,Regular Classroom,,OPT 016,Applied Optics,LAB 25,2,1,,3,2,3,,5,50,25,,64,1,2,,14,14,,1,3,,3.0,9.0,,12,DOPT-Third Year-1st Semester-OPT 016,,,,51,,Big class treated as 1.5 crediting,3,DOPT-3,,64,62,83,106,136,176,226,256,295,334,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Third Year,COLLEGE,College of Optometry,DOPT,Third Year,SY1819,1st Semester,College of Optometry,Regular Classroom,,OPT 017,Clinical Optometric Practice 1,LAB 25,2,2,,4,2,6,,8,50,25,,64,1,2,,14,14,,1,3,,3.0,18.0,,21,DOPT-Third Year-1st Semester-OPT 017,,,,52,,Big class treated as 1.5 crediting,3,DOPT-3,,64,62,83,106,136,176,226,256,295,334,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Third Year,COLLEGE,College of Optometry,DOPT,Third Year,SY1819,1st Semester,College of Optometry,Regular Classroom,,OPT 018,Binocular Vision & Perception 1,LAB 25,1,1,,2,1,3,,4,50,25,,64,1,2,,14,14,,1,3,,1.5,9.0,,11,DOPT-Third Year-1st Semester-OPT 018,,,,54,,Big class treated as 1.5 crediting,3,DOPT-3,,64,62,83,106,136,176,226,256,295,334,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Third Year,COLLEGE,College of Optometry,DOPT,Third Year,SY1819,1st Semester,College of Optometry,Regular Classroom,,SSP 007,Student Success Program 3,,1,,,1,1,,,1,50,,,64,1,,,14,,,1,,,1.5,,,2,DOPT-Third Year-1st Semester-SSP 007,,,,58,,Big class treated as 1.5 crediting,3,DOPT-3,,64,62,83,106,136,176,226,256,295,334,,Lecture,,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Third Year,COLLEGE,College of Optometry,DOPT,Third Year,SY1819,1st Semester,College of Medical Technology,Regular Classroom,,HES 104,General Pathology,LAB 25,3,1,,4,3,3,,6,50,25,,64,1,2,,14,14,,1,3,,4.5,9.0,,13.5,DOPT-Third Year-1st Semester-HES 104,,,,54,,,3,DOPT-3,,64,62,83,106,136,176,226,256,295,334,,Lecture,Laboratory,,Regular Classroom,,College of Medical Technology
College of Optometry-DOPT-Third Year,COLLEGE,College of Optometry,DOPT,Third Year,SY1819,2nd Semester,College of Optometry,Regular Classroom,,OPT 019,Ocular Pharmacology with Therapuetics,LAB 25,2,1,,3,2,3,,5,50,25,,54,1,2,,4,4,,1,2,,2.0,6.0,,8,DOPT-Third Year-2nd Semester-OPT 019,,,,,,,3,DOPT-3,,,,,,,,,,,,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Third Year,COLLEGE,College of Optometry,DOPT,Third Year,SY1819,2nd Semester,College of Optometry,Regular Classroom,,OPT 020,Ocular Disease 1,LAB 25,2,1,,3,2,3,,5,50,25,,54,1,2,,4,4,,1,2,,2.0,6.0,,8,DOPT-Third Year-2nd Semester-OPT 020,,,,,,,3,DOPT-3,,,,,,,,,,,,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Third Year,COLLEGE,College of Optometry,DOPT,Third Year,SY1819,2nd Semester,College of Optometry,Regular Classroom,,OPT 021,Nutrition in Eye Care,,2,,,2,2,,,2,50,,,54,1,,,4,,,1,,,2.0,,,2,DOPT-Third Year-2nd Semester-OPT 021,,,,,,,3,DOPT-3,,,,,,,,,,,,,Lecture,,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Third Year,COLLEGE,College of Optometry,DOPT,Third Year,SY1819,2nd Semester,College of Optometry,Regular Classroom,,OPT 022,Neuro Biology of the Visual System,LAB 25,3,1,,4,3,3,,6,50,25,,54,1,2,,4,4,,1,2,,3.0,6.0,,9,DOPT-Third Year-2nd Semester-OPT 022,,,,,,,3,DOPT-3,,,,,,,,,,,,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Third Year,COLLEGE,College of Optometry,DOPT,Third Year,SY1819,2nd Semester,College of Optometry,Regular Classroom,,OPT 023,Clinical Optometry Practice 2,LAB 25,2,2,,4,2,6,,8,50,25,,54,1,2,,4,4,,1,2,,2.0,12.0,,14,DOPT-Third Year-2nd Semester-OPT 023,,,,,,,3,DOPT-3,,,,,,,,,,,,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Third Year,COLLEGE,College of Optometry,DOPT,Third Year,SY1819,2nd Semester,College of Optometry,Regular Classroom,,OPT 024,Binocular Vision & Perception 2,LAB 25,1,1,,2,1,3,,4,50,25,,54,1,2,,4,4,,1,2,,1.0,6.0,,7,DOPT-Third Year-2nd Semester-OPT 024,,,,,,,3,DOPT-3,,,,,,,,,,,,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Third Year,COLLEGE,College of Optometry,DOPT,Third Year,SY1819,2nd Semester,College of Optometry,Regular Classroom,,SSP 008,Student Success Program 4,,1,,,1,1,,,1,50,,,54,1,,,4,,,1,,,1.0,,,1,DOPT-Third Year-2nd Semester-SSP 008,,,,,,,3,DOPT-3,,,,,,,,,,,,,Lecture,,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Fourth Year,COLLEGE,College of Optometry,DOPT,Fourth Year,SY1819,1st Semester,College of Optometry,Regular Classroom,,OPT 025,Geriatric Optometry,,2,,,2,2,,,2,50,,,50,1,,,,,,1,,,2.0,,,2,DOPT-Fourth Year-1st Semester-OPT 025,,,,41,,,4,DOPT-4,,47,54,54,72,91,116,150,192,218,251,,Lecture,,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Fourth Year,COLLEGE,College of Optometry,DOPT,Fourth Year,SY1819,1st Semester,College of Optometry,Regular Classroom,,OPT 026,Ocular Disease 2,LAB 25,2,1,,3,2,3,,5,50,25,,50,1,2,,,,,1,2,,2.0,6.0,,8,DOPT-Fourth Year-1st Semester-OPT 026,,,,42,,,4,DOPT-4,,47,54,54,72,91,116,150,192,218,251,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Fourth Year,COLLEGE,College of Optometry,DOPT,Fourth Year,SY1819,1st Semester,College of Optometry,Regular Classroom,,OPT 027,Pediatric Optometry,LAB 25,3,1,,4,3,3,,6,50,25,,50,1,2,,,,,1,2,,3.0,6.0,,9,DOPT-Fourth Year-1st Semester-OPT 027,,,,41,,,4,DOPT-4,,47,54,54,72,91,116,150,192,218,251,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Fourth Year,COLLEGE,College of Optometry,DOPT,Fourth Year,SY1819,1st Semester,College of Optometry,Regular Classroom,,OPT 028,Sports Vision,LAB 25,2,1,,3,2,3,,5,50,25,,50,1,2,,,,,1,2,,2.0,6.0,,8,DOPT-Fourth Year-1st Semester-OPT 028,,,,0,,,4,DOPT-4,,47,54,54,72,91,116,150,192,218,251,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Fourth Year,COLLEGE,College of Optometry,DOPT,Fourth Year,SY1819,1st Semester,College of Optometry,Regular Classroom,,OPT 029,Clinical Neuro Optometry,LAB 25,2,1,,3,2,3,,5,50,25,,50,1,2,,,,,1,2,,2.0,6.0,,8,DOPT-Fourth Year-1st Semester-OPT 029,,,,39,,,4,DOPT-4,,47,54,54,72,91,116,150,192,218,251,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Fourth Year,COLLEGE,College of Optometry,DOPT,Fourth Year,SY1819,1st Semester,College of Optometry,Regular Classroom,,OPT 030,Contact Lens 1,LAB 25,3,1,,4,3,3,,6,50,25,,50,1,2,,,,,1,2,,3.0,6.0,,9,DOPT-Fourth Year-1st Semester-OPT 030,,,,40,,,4,DOPT-4,,47,54,54,72,91,116,150,192,218,251,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Fourth Year,COLLEGE,College of Optometry,DOPT,Fourth Year,SY1819,1st Semester,College of Optometry,Regular Classroom,,OPT 031,Public Health and Communtiy Optometry,,3,,,3,3,,,3,50,,,50,1,,,,,,1,,,3.0,,,3,DOPT-Fourth Year-1st Semester-OPT 031,,,,39,,,4,DOPT-4,,47,54,54,72,91,116,150,192,218,251,,Lecture,,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Fourth Year,COLLEGE,College of Optometry,DOPT,Fourth Year,SY1819,2nd Semester,College of Optometry,Regular Classroom,,OPT 032,Low Vision,LAB 25,3,1,,4,3,3,,6,50,25,,47,,1,,47,22,,1,2,,3.0,6.0,,9,DOPT-Fourth Year-2nd Semester-OPT 032,,,,,,,4,DOPT-4,,,,,,,,,,,,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Fourth Year,COLLEGE,College of Optometry,DOPT,Fourth Year,SY1819,2nd Semester,College of Optometry,Regular Classroom,,OPT 033,Ocular Prosthesis,LAB 25,1,2,,3,1,6,,7,50,25,,47,,1,,47,22,,1,2,,1.0,12.0,,13,DOPT-Fourth Year-2nd Semester-OPT 033,,,,,,,4,DOPT-4,,,,,,,,,,,,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Fourth Year,COLLEGE,College of Optometry,DOPT,Fourth Year,SY1819,2nd Semester,College of Optometry,Regular Classroom,,OPT 034,Clinical Orthoptics & Pediatrics,LAB 25,2,1,,3,2,3,,5,50,25,,47,,1,,47,22,,1,2,,2.0,6.0,,8,DOPT-Fourth Year-2nd Semester-OPT 034,,,,,,,4,DOPT-4,,,,,,,,,,,,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Fourth Year,COLLEGE,College of Optometry,DOPT,Fourth Year,SY1819,2nd Semester,College of Optometry,Regular Classroom,,OPT 035,Clinical Training in Sports Vision,LAB 25,3,1,,4,3,3,,6,50,25,,47,,1,,47,22,,1,2,,3.0,6.0,,9,DOPT-Fourth Year-2nd Semester-OPT 035,,,,,,,4,DOPT-4,,,,,,,,,,,,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Fourth Year,COLLEGE,College of Optometry,DOPT,Fourth Year,SY1819,2nd Semester,College of Optometry,Regular Classroom,,OPT 036,Clinical Contact Lens,LAB 25,2,2,,4,2,6,,8,50,25,,47,,1,,47,22,,1,2,,2.0,12.0,,14,DOPT-Fourth Year-2nd Semester-OPT 036,,,,,,,4,DOPT-4,,,,,,,,,,,,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Fifth Year,COLLEGE,College of Optometry,DOPT,Fifth Year,SY1819,1st Semester,College of Optometry,Regular Classroom,,OPT 037,Clinic and Case Conference 1,LAB 25,3,3,,6,3,9,,12,50,25,,37,,1,,37,12,,1,2,,3.0,18.0,,21,DOPT-Fifth Year-1st Semester-OPT 037,,,,55,,,5,DOPT-5,,37,39,46,47,62,78,99,128,163,186,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Fifth Year,COLLEGE,College of Optometry,DOPT,Fifth Year,SY1819,1st Semester,College of Optometry,Regular Classroom,,OPT 038,Visual Analysis & Management 1,,3,,,3,3,,,3,50,,,37,,,,37,,,1,,,3.0,,,3,DOPT-Fifth Year-1st Semester-OPT 038,,,,54,,,5,DOPT-5,,37,39,46,47,62,78,99,128,163,186,,Lecture,,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Fifth Year,COLLEGE,College of Optometry,DOPT,Fifth Year,SY1819,1st Semester,College of Optometry,Regular Classroom,,OPT 039,Optometry Research 1 (Research Proposal),LAB 25,2,1,,3,2,3,,5,50,25,,37,,1,,37,12,,1,2,,2.0,6.0,,8,DOPT-Fifth Year-1st Semester-OPT 039,,,,58,,,5,DOPT-5,,37,39,46,47,62,78,99,128,163,186,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Fifth Year,COLLEGE,College of Optometry,DOPT,Fifth Year,SY1819,1st Semester,College of Optometry,Regular Classroom,,OPT 040,Optometric Economics and Practice Management (Feasibility Study 1),,2,,,2,2,,,2,50,,,37,,,,37,,,1,,,2.0,,,2,DOPT-Fifth Year-1st Semester-OPT 040,,,,54,,,5,DOPT-5,,37,39,46,47,62,78,99,128,163,186,,Lecture,,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Fifth Year,COLLEGE,College of Optometry,DOPT,Fifth Year,SY1819,1st Semester,College of Optometry,Regular Classroom,,OPT 041,"Optometric Law, Ethics and Jurisprudence",,2,,,2,2,,,2,50,,,37,,,,37,,,1,,,2.0,,,2,DOPT-Fifth Year-1st Semester-OPT 041,,,,55,,,5,DOPT-5,,37,39,46,47,62,78,99,128,163,186,,Lecture,,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Fifth Year,COLLEGE,College of Optometry,DOPT,Fifth Year,SY1819,1st Semester,College of Optometry,Regular Classroom,,OPT 042,"Environment, Occupational Health and Safety",LAB 25,2,1,,3,2,3,,5,50,25,,37,,1,,37,12,,1,2,,2.0,6.0,,8,DOPT-Fifth Year-1st Semester-OPT 042,,,,52,,,5,DOPT-5,,37,39,46,47,62,78,99,128,163,186,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Fifth Year,COLLEGE,College of Optometry,DOPT,Fifth Year,SY1819,1st Semester,College of Optometry,Regular Classroom,,OPT 043,Clinical Geriatirc & Low Vision,LAB 25,2,1,,3,2,3,,5,50,25,,37,,1,,37,12,,1,2,,2.0,6.0,,8,DOPT-Fifth Year-1st Semester-OPT 043,,,,53,,,5,DOPT-5,,37,39,46,47,62,78,99,128,163,186,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Fifth Year,COLLEGE,College of Optometry,DOPT,Fifth Year,SY1819,2nd Semester,College of Optometry,Regular Classroom,,OPT 044,Clinic and Case Conference 2,LAB 25,3,3,,6,3,9,,12,50,25,,33,,1,,33,8,,1,1,,3.0,13.5,,17,DOPT-Fifth Year-2nd Semester-OPT 044,,,,,,,5,DOPT-5,,,,,,,,,,,,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Fifth Year,COLLEGE,College of Optometry,DOPT,Fifth Year,SY1819,2nd Semester,College of Optometry,Regular Classroom,,OPT 045,Visual Analysis & Management 2,,3,,,3,3,,,3,50,,,33,,,,33,,,1,,,3.0,,,3,DOPT-Fifth Year-2nd Semester-OPT 045,,,,,,,5,DOPT-5,,,,,,,,,,,,,Lecture,,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Fifth Year,COLLEGE,College of Optometry,DOPT,Fifth Year,SY1819,2nd Semester,College of Optometry,Regular Classroom,,OPT 046,Optometry Research 2 (Data Collection and Scientific Writing),LAB 25,1,2,,3,1,6,,7,50,25,,33,,1,,33,8,,1,1,,1.0,9.0,,10,DOPT-Fifth Year-2nd Semester-OPT 046,,,,,,,5,DOPT-5,,,,,,,,,,,,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Fifth Year,COLLEGE,College of Optometry,DOPT,Fifth Year,SY1819,2nd Semester,College of Optometry,Regular Classroom,,OPT 047,Clinical Medicine in Optometry,,3,,,3,3,,,3,50,,,33,,,,33,,,1,,,3.0,,,3,DOPT-Fifth Year-2nd Semester-OPT 047,,,,,,,5,DOPT-5,,,,,,,,,,,,,Lecture,,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Fifth Year,COLLEGE,College of Optometry,DOPT,Fifth Year,SY1819,2nd Semester,College of Optometry,Regular Classroom,,OPT 048,Optometry Entrepreneurship (Feasibility Study 2),,2,,,2,2,,,2,50,,,33,,,,33,,,1,,,2.0,,,2,DOPT-Fifth Year-2nd Semester-OPT 048,,,,,,,5,DOPT-5,,,,,,,,,,,,,Lecture,,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Fifth Year,COLLEGE,College of Optometry,DOPT,Fifth Year,SY1819,2nd Semester,College of Optometry,Regular Classroom,,OPT 049,Vision Rehabilitation,LAB 25,2,1,,3,2,3,,5,50,25,,33,,1,,33,8,,1,1,,2.0,4.5,,7,DOPT-Fifth Year-2nd Semester-OPT 049,,,,,,,5,DOPT-5,,,,,,,,,,,,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Sixth Year,COLLEGE,College of Optometry,DOPT,Sixth Year,SY1819,1st Semester,College of Optometry,Regular Classroom,,OPT 050,Seminar 1 & Grand Rounds ( Current Trends in Optometry & Special Topics,,3,,,3,3,,,3,50,,,51,1,,,1,,,1,,,3.0,,,3,DOPT-Sixth Year-1st Semester-OPT 050,,,,31,,,6,DOPT-6,,49,31,34,40,41,53,67,85,109,138,,Lecture,,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Sixth Year,COLLEGE,College of Optometry,DOPT,Sixth Year,SY1819,1st Semester,College of Optometry,Regular Classroom,,OPT 051,Optometry Internship/Practicum 1,LAB 25,1,9,,10,1,27,,28,50,25,,51,1,2,,1,1,,1,2,,1.0,54.0,,55,DOPT-Sixth Year-1st Semester-OPT 051,,,,31,,,6,DOPT-6,,49,31,34,40,41,53,67,85,109,138,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Sixth Year,COLLEGE,College of Optometry,DOPT,Sixth Year,SY1819,1st Semester,College of Optometry,Regular Classroom,,OPT 052,Optometry Research 3 (Presentation and Dissemination),LAB 25,1,1,,2,1,3,,4,50,25,,51,1,2,,1,1,,1,2,,1.0,6.0,,7,DOPT-Sixth Year-1st Semester-OPT 052,,,,30,,,6,DOPT-6,,49,31,34,40,41,53,67,85,109,138,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Sixth Year,COLLEGE,College of Optometry,DOPT,Sixth Year,SY1819,1st Semester,College of Optometry,Regular Classroom,,SSP 009,Student Success Program 5,,1,,,1,1,,,1,50,,,51,1,,,1,,,1,,,1.0,,,1,DOPT-Sixth Year-1st Semester-SSP 009,,,,30,,,6,DOPT-6,,49,31,34,40,41,53,67,85,109,138,,Lecture,,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Sixth Year,COLLEGE,College of Optometry,DOPT,Sixth Year,SY1819,2nd Semester,College of Optometry,Regular Classroom,,OPT 053,Seminar 2 & Grand Rounds ( Current Trends in Opto Practice & Technology,,3,,,3,3,,,3,50,,,47,,,,47,,,1,,,3.0,,,3,DOPT-Sixth Year-2nd Semester-OPT 053,,,,,,,6,DOPT-6,,,,,,,,,,,,,Lecture,,,Regular Classroom,,College of Optometry
College of Optometry-DOPT-Sixth Year,COLLEGE,College of Optometry,DOPT,Sixth Year,SY1819,2nd Semester,College of Optometry,Regular Classroom,,OPT 054,Optometry Internship/ Practicum 2,LAB 25,1,10,,11,1,30,,31,50,25,,47,,1,,47,22,,1,2,,1.0,60.0,,61,DOPT-Sixth Year-2nd Semester-OPT 054,,,,,,,6,DOPT-6,,,,,,,,,,,,,Lecture,Laboratory,,Regular Classroom,,College of Optometry
College of Pharmacy-BSPHA-First Year,COLLEGE,College of Pharmacy,BSPHA,First Year,SY1819,1st Semester,College of Arts and Sciences,Regular Classroom,,GEN 002,Understanding the Self,,3,,,3,3,,,3,50,,,350,7,,,,,,7,,,21,,,21,BSPHA-First Year-1st Semester-GEN 002,,,,43,,,1,BSPHA-1,,350,400,475,530,620,670,720,770,820,894,,Lecture,,,Regular Classroom,,College of Arts and Sciences
College of Pharmacy-BSPHA-First Year,COLLEGE,College of Pharmacy,BSPHA,First Year,SY1819,1st Semester,College of Arts and Sciences,Regular Classroom,,HIS 007,Life and Works of Rizal,,3,,,3,3,,,3,50,,,350,7,,,,,,7,,,21,,,21,BSPHA-First Year-1st Semester-HIS 007,,,,42,,,1,BSPHA-1,,350,400,475,530,620,670,720,770,820,894,,Lecture,,,Regular Classroom,,College of Arts and Sciences
College of Pharmacy-BSPHA-First Year,COLLEGE,College of Pharmacy,BSPHA,First Year,SY1819,1st Semester,College of Pharmacy,Regular Classroom,Biochem Laboratory,PHA 033,Pharmaceutical Inorganic Chemistry,LAB 25,2,1,,3,2,3,,5,50,25,,350,7,14,,,,,7,14,,14,42.0,,56,BSPHA-First Year-1st Semester-PHA 033,,,,45,,,1,BSPHA-1,,350,400,475,530,620,670,720,770,820,894,,Lecture,Laboratory,,Regular Classroom,Biochem Laboratory,College of Pharmacy
College of Pharmacy-BSPHA-First Year,COLLEGE,College of Pharmacy,BSPHA,First Year,SY1819,1st Semester,College of Pharmacy,Regular Classroom,Regular Classroom,PHA 040,Pharmaceutical Calculations and Techniques,LAB 25,2,1,,3,2,3,,5,50,25,,350,7,14,,,,,7,14,,14,42.0,,56,BSPHA-First Year-1st Semester-PHA 040,,,,45,,,1,BSPHA-1,,350,400,475,530,620,670,720,770,820,894,,Lecture,Laboratory,,Regular Classroom,Regular Classroom,College of Pharmacy
College of Pharmacy-BSPHA-First Year,COLLEGE,College of Pharmacy,BSPHA,First Year,SY1819,1st Semester,College of Pharmacy,Regular Classroom,Pharmacy Manu Laboratory,PHA 048,Pharmaceutical Botany with Taxonomy,LAB 25,2,1,,3,2,3,,5,50,25,,350,7,14,,,,,7,14,,14,42.0,,56,BSPHA-First Year-1st Semester-PHA 048,,,,45,,,1,BSPHA-1,,350,400,475,530,620,670,720,770,820,894,,Lecture,Laboratory,,Regular Classroom,Pharmacy Manu Laboratory,College of Pharmacy
